fuente_nombre,nombre,categoria,fecha_inicio,hora_inicio,fecha_termino,lugar,comuna,precio_min,link_evento
Ticketplus,Fuera de Foco Fest 2000,,2026-09-25,17:00:00,2026-09-26,MATUCANA 100 / EXPLANADA,Estación Central,10595,https://ticketplus.cl/events/fuera-de-foco-fest-2000
Ticketplus,La Previa / Concierto N°17 • Cuerdas Tempestuosas,,2026-09-25,18:00:00,,(Foyer principal) Gran Sala Sinfónica Nacional,Providencia,0,https://ticketplus.cl/events/la-previa-concierto-n-17-cuerdas-tempestuosas
Ticketplus,ANIMAS DE DÍA CLARO,,2026-09-25,20:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,5600,https://ticketplus.cl/events/animas-de-dia-claro-2026-09-25-20-00-00-0300
Ticketplus,Casino 21 años,,2026-09-25,20:00:00,,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,12714,https://ticketplus.cl/events/casino-21-anos
Ticketmaster,La Winter Party by Yeet,,2026-09-25,,,Metropolitan Santiago,Santiago,,https://www.ticketmaster.cl/event/la-winter-party-by-yeet-metropolitan-santiago
Ticketplus,Concierto N.° 17 • Cuerdas Tempestuosas,,2026-09-25,,2026-09-26,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-n-17
Ticketplus,Concierto de Aranjuez & Luis Orlandini | CA660 Las Condes,,2026-09-25,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,18700,https://ticketplus.cl/events/concierto-de-aranjuez-luis-orlandini-ca660-las-condes
Ticketplus,FFL HYBRID RACE EDITION 3,,2026-09-26,08:00:00,,Centro de Deportes de Contacto Parque Estadio Nacional,Ñuñoa,6000,https://ticketplus.cl/events/ffl-series-3-hybrid-race
Municipalidad de Penalolen,Seminario Traspaso de Experiencias Metodológicas y Producción Artística del Teatro Musical Social,taller,2026-09-26,10:30:00,,"Centro Cultural Chimkowe, Av. Grecia 8787",Peñalolén,,https://chimkowe.cl/centro-cultural-chimkowe-invita-a-un-seminario-de-teatro-musical-social-junto-a-la-compania-hermanos-ibarra-roa/
Ticketplus,UN DIECIOCHO CON MI PRIMO HILARIO- CICLO DE TÍTERES PARA LA FAMILIA 2026,,2026-09-26,12:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,4480,https://ticketplus.cl/events/un-dieciocho-con-mi-primo-hilario-ciclo-de-titeres-para-la-familia-2026
Ticketplus,Festival Neutral 2026,,2026-09-26,15:00:00,2026-09-27,MATUCANA 100,Estación Central,10595,https://ticketplus.cl/events/festival-neutral-2026
Ticketplus,LA REMOLIENDA,,2026-09-26,20:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,5600,https://ticketplus.cl/events/la-remolienda-2026-09-26-20-00-00-0300
Ticketplus,Black Dog - ⁠The Led Zeppelin Experiencie,,2026-09-26,22:00:00,2026-09-27,Bar Ruta 78,Puente Alto,10000,https://ticketplus.cl/events/black-dog-the-led-zeppelin-experiencie
Ticketplus,Francisca Valenzuela - Maldita Tour - Gran Sala Sinfónica Nacional Universidad de Chile Santiago 27 de Septiembre,,2026-09-27,20:00:00,,Gran Sala Sinfonica,Providencia,23000,https://ticketplus.cl/events/francisca-valenzuela-maldita-tour-teatro-sinfonico-universidad-de-chile-santiago-27-de-septiembre
Ticketmaster,Robbie Williams - Britpop World Tour,,2026-09-27,,,Estadio Bicentenario La Florida,La Florida,,https://www.ticketmaster.cl/event/robbie-williams-2026
Ticketplus,Educando a Rita | CA660 Las Condes,,2026-09-27,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,21505,https://ticketplus.cl/events/educando-a-rita-ca660-las-condes
Ticketplus,Réquiem de Fauré,,2026-09-30,19:00:00,,Salón de Honor Álvaro del Portillo,Las Condes,10000,https://ticketplus.cl/events/requiem-de-faure
Ticketplus,HILDA PEÑA,,2026-10-01,,2026-10-10,Teatro La Memoria,Providencia,6357,https://ticketplus.cl/events/hilda-pena-2026-10-01-20-00-00-0300
Ticketplus,AMBKOR - GIRA 2026 ★ VIERNES 02 OCTUBRE ★ Club Subterráneo,,2026-10-02,18:00:00,,Club Subterraneo,Providencia,39600,https://ticketplus.cl/events/ambkor-gira-2026-viernes-02-octubre-club-subterraneo
Ticketplus,Joshua Redman Quartet en Chile 2026,,2026-10-02,20:15:00,,Teatro Universidad de Chile,Providencia,23000,https://ticketplus.cl/events/joshua-redman-quartet-en-chile-2026
Ticketplus,Concierto especial • Canto para una semilla,,2026-10-02,,2026-10-03,Gran Sala Sinfónica Nacional,Providencia,8250,https://ticketplus.cl/events/concierto-especial-natalicio-violeta
Ticketplus,Unipersonal e Intransferible,,2026-10-02,,2026-10-04,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/unipersonal-e-intransferible-2026-10-02-20-00-00-0300
Municipalidad de Penalolen,Seminario Traspaso de Experiencias Metodológicas y Producción Artística del Teatro Musical Social,taller,2026-10-03,10:30:00,,"Centro Cultural Chimkowe, Av. Grecia 8787",Peñalolén,,https://chimkowe.cl/centro-cultural-chimkowe-invita-a-un-seminario-de-teatro-musical-social-junto-a-la-compania-hermanos-ibarra-roa/
Ticketplus,Rap al estadio - Vol. II,,2026-10-03,12:00:00,,Estadio Cordep La Florida,La Florida,9200,https://ticketplus.cl/events/rap-al-estadio-vol-ii
Ticketplus,Laboratorio vocal-La lengua y tú voz,,2026-10-03,14:30:00,2026-10-31,TEATRO CACHAFAZ,Ñuñoa,11000,https://ticketplus.cl/events/laboratorio-vocal-la-lengua-y-tu-voz
Ticketplus,Cristóbal Avendaño & Silvia Moreno Ensamble en M100,,2026-10-03,17:00:00,,MATUCANA 100,Estación Central,6357,https://ticketplus.cl/events/cristobal-avendano-silvia-moreno-ensamble-en-m100
Ticketplus,ENGAÑANDO A MURPHY ★ SÁBADO 03 OCTUBRE ★ Club Subterráneo,,2026-10-03,18:00:00,,Club Subterraneo,Providencia,8800,https://ticketplus.cl/events/enganando-a-murphy-sabado-03-octubre-club-subterraneo
Ticketplus,Caserio x Gallery,,2026-10-03,22:00:00,2026-10-04,MATUCANA 100 / EXPLANADA,Estación Central,6357,https://ticketplus.cl/events/caserio-x-gallery
Ticketplus,Oktoberfest Club Deportivo Manquehue 2026,,2026-10-03,,2026-10-04,Club Deportivo Manquehue,Vitacura,5595,https://ticketplus.cl/events/oktoberfest-club-manquehue-2026
Ticketplus,Concierto Internacional de Conmemoración de los 50 años de historia de la Fundación Beethoven,,2026-10-04,19:00:00,,Gran Sala Sinfónica Nacional,Providencia,39900,https://ticketplus.cl/events/concierto-internacional-de-conmemoracion-de-los-50-anos-de-historia-de-la-fundacion-beethoven
Ticketmaster,Country Road Sessions,,2026-10-04,,,Metropolitan Santiago,Santiago,,https://www.ticketmaster.cl/event/country-road-sessions-metropolitan-santiago
Ticketplus,La Cenicienta. Mi primera ópera | Teatro CA660,,2026-10-04,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,15895,https://ticketplus.cl/events/la-cenicienta-mi-primera-opera-teatro-ca660
Ticketplus,Recital de piano Edith Fischer | CA660 Las Condes,,2026-10-06,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,14960,https://ticketplus.cl/events/recital-de-piano-edith-fischer-ca660-las-condes-2026-10-06-20-00-00-0300-2026-10-06-21-25-00-0300
Ticketplus,II Ciclo de Música de Cámara - Concierto N°5,,2026-10-07,19:30:00,,Gran Sala Sinfónica Nacional,Providencia,7260,https://ticketplus.cl/events/ii-ciclo-de-musica-de-camara-concierto-n-5
Ticketplus,People Day by BUK 2026,,2026-10-08,08:30:00,,Club Santiago Paperchase,Huechuraba,140000,https://ticketplus.cl/events/people-day-by-buk-2026
Ticketplus,Inundaremos presenta: tanquemante,,2026-10-08,20:00:00,,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,6357,https://ticketplus.cl/events/inundaremos-presenta-tanquemante
Ticketplus,La Previa / Concierto N°18 • Resplandor melódico,,2026-10-09,18:00:00,,(Foyer principal) Gran Sala Sinfónica Nacional,Providencia,0,https://ticketplus.cl/events/la-previa-concierto-n-18-resplandor-melodico
Ticketplus,Floresalegría + Gomitas Ácidas: una tocata documental,,2026-10-09,20:00:00,,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,3200,https://ticketplus.cl/events/floresalegria-gomitas-acidas-una-tocata-documental
Ticketplus,Roberto Bravo | Teatro CA660,,2026-10-09,20:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,19550,https://ticketplus.cl/events/roberto-bravo-teatro-ca660
Ticketplus,Circo Morgue,,2026-10-09,,2026-10-11,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/circo-morgue-2026-10-09-20-00-00-0300
Ticketplus,Concierto N°18 • Resplandor melódico,,2026-10-09,,2026-10-10,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-n-18
Ticketplus,Ineino visita la capital: Lanzamiento de la Nueva Ola,,2026-10-10,18:00:00,,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,6357,https://ticketplus.cl/events/ineino-visita-la-capital-lanzamiento-de-la-nueva-ola
Ticketplus,Niños del Cerro + Invitados,,2026-10-12,17:00:00,,MATUCANA 100 / EXPLANADA,Estación Central,10595,https://ticketplus.cl/events/ninos-del-cerro-invitados
Ticketplus,IX Ciclo de Piano • Concierto N°6 • Preludios,,2026-10-14,19:30:00,,Gran Sala Sinfónica Nacional,Providencia,7260,https://ticketplus.cl/events/ix-ciclo-de-piano-concierto-n-6
Ticketmaster,BTS - World Tour ARIRANG in Santiago,,2026-10-14,,2026-10-17,Estadio Nacional Julio Martínez Prádanos,Ñuñoa,,https://www.ticketmaster.cl/event/bts-world-tour-arirang-live-2026-scl
Ticketplus,Razones para no morir,,2026-10-14,,2026-10-24,Teatro Nacional Chileno,Santiago,5300,https://ticketplus.cl/events/razones-para-no-morir-2026-10-14-19-30-00-0300
Ticketplus,BLACKDALI ★ VIERNES 16 OCTUBRE ★ Club Subterráneo,,2026-10-16,18:00:00,,Club Subterraneo,Providencia,33000,https://ticketplus.cl/events/blackdali-viernes-16-octubre-club-subterraneo
Ticketplus,"Entre Periferia, Puerto y Chispop: Niña Carolo + Chimonos Chimonos + Metalengua",,2026-10-16,22:00:00,2026-10-17,MATUCANA 100 / EXPLANADA,Estación Central,9536,https://ticketplus.cl/events/entre-periferia-puerto-y-chispop-nina-carolo-chimonos-chimonos-metalengua
Ticketplus,Concierto Familiar • Carnaval musical,,2026-10-16,,2026-10-17,Gran Sala Sinfónica Nacional,Providencia,8250,https://ticketplus.cl/events/concierto-familiar-educativo-4
Ticketplus,Útero,,2026-10-16,,2026-10-18,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/utero-2026-10-16-20-00-00-0300
Ticketplus,Danor Quinteros & Seolhwa Kim | Concierto a dos pianos,,2026-10-19,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,14960,https://ticketplus.cl/events/danor-quinteros-seolhwa-kim-concierto-a-dos-pianos
Ticketplus,La Previa / Concierto N°19 • Lo sagrado y lo monumental,,2026-10-23,18:00:00,,(Foyer principal) Gran Sala Sinfónica Nacional,Providencia,0,https://ticketplus.cl/events/la-previa-concierto-n-19-lo-sagrado-y-lo-monumental
Ticketplus,PIPA BARBATO EN CHILE / HAPPY PEOPLE 23 OCT,,2026-10-23,20:00:00,,HAPPY PEOPLE PISO 2,Providencia,13200,https://ticketplus.cl/events/pipa-barbato-en-chile-happy-people-23-oct
Ticketplus,ABBA The History – Sinfónico,,2026-10-23,,2026-10-25,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,27500,https://ticketplus.cl/events/abba-the-history-sinfonico
Ticketplus,Concierto N°19 • Lo sagrado y lo monumental,,2026-10-23,,2026-10-24,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-n-19
Ticketplus,Lobo,,2026-10-23,,2026-10-25,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/lobo-2026-10-23-20-00-00-0300
Ticketplus,MENTOREZ III,,2026-10-24,14:00:00,,Hilaria,Huechuraba,46000,https://ticketplus.cl/events/mentorezIII
Ticketmaster,Festival Bamba,,2026-10-24,,2026-10-25,Parque O'Higgins,Santiago,,https://www.ticketmaster.cl/event/festival-bamba-2026
Ticketplus,Mentes Empoderan Mentes,,2026-10-25,10:00:00,,Sala omnium,Las Condes,38500,https://ticketplus.cl/events/mentes-empoderan-mentes
Ticketmaster,La Sole - Picante Pero Feliz,,2026-10-26,,,Teatro NESCAFÉ de las Artes,Providencia,,https://www.ticketmaster.cl/event/488-la-sole-picante-pero-feliz
Ticketplus,VVV [Trippin’ you],,2026-10-28,20:00:00,,MATUCANA 100 / EXPLANADA,Estación Central,12714,https://ticketplus.cl/events/vvv-trippin-you
Ticketplus,La casa de Bernarda Alba,,2026-10-28,,2026-10-31,Teatro Nacional Chileno,Santiago,5300,https://ticketplus.cl/events/la-casa-de-bernarda-alba-2026-10-28-19-30-00-0300
Ticketplus,"Lanzamiento de ""El Hambre y las Ganas de Comer"" - La Estrategia del Caracol + Cámara Chilena de la Destrucción",,2026-10-30,20:00:00,,MATUCANA 100 / ESPACIO PATRICIO BUNSTER,Estación Central,6357,https://ticketplus.cl/events/lanzamiento-de-el-hambre-y-las-ganas-de-comer-la-estrategia-del-caracol-camara-chilena-de-la-destruccion
Ticketplus,ToyCon Chile 2026,,2026-10-31,10:00:00,2026-11-01,Estación Mapocho,Santiago,10000,https://ticketplus.cl/events/toycon-chile-2026
Ticketmaster,Iron Maiden - Run For Your Lives World Tour 2026,,2026-10-31,,2026-11-01,Estadio Nacional Julio Martínez Prádanos,Ñuñoa,,https://www.ticketmaster.cl/event/iron-maiden-run-for-your-lives-scl-2026
Ticketplus,Johann Strauss: El Rey del Vals en el Tiempo,,2026-10-31,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,33000,https://ticketplus.cl/events/johann-strauss-el-rey-del-vals-en-el-tiempo-31-10-2026
Ticketplus,THE CROWN EXPERIENCE,,2026-11-01,00:00:00,2026-11-30,Santiago de Chile,Santiago,27500,https://ticketplus.cl/events/the-crown-experience
Ticketplus,TechAI Summit 2026,,2026-11-03,08:30:00,,CasaPiedra,Las Condes,82500,https://ticketplus.cl/events/techai-summit-2026
Ticketplus,II Ciclo de Música de Cámara - Concierto N°6,,2026-11-04,19:30:00,,Gran Sala Sinfónica Nacional,Providencia,7260,https://ticketplus.cl/events/ii-ciclo-de-musica-de-camara-concierto-n-6
Ticketplus,Retrospectiva Tryo teatro banda (Pedro de Valdivia),,2026-11-04,,2026-11-07,Teatro Nacional Chileno,Santiago,5300,https://ticketplus.cl/events/retrospectiva-tryo-teatro-banda
Ticketplus,Concierto especial · Side by Side: OCOM - OSNCH,,2026-11-06,,2026-11-07,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-especial-side-by-side-ocom-osnch
Ticketplus,Tercera Generación,,2026-11-06,,2026-11-08,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/tercera-generacion
Ticketplus,Red Bull Los Andes,,2026-11-07,08:00:00,,Nido de Cóndores,Lo Barnechea,115000,https://ticketplus.cl/events/red-bull-los-andes
Ticketplus,"Top Marques 2026, by Cars & Coffee Chile",,2026-11-07,10:00:00,,Club de Golf Mapocho,Pudahuel,88000,https://ticketplus.cl/events/top-marques-2026-by-cars-coffee-chile
Ticketplus,BIERFEST OKTOBER 2026,,2026-11-07,12:00:00,,Parque Padre Hurtado,La Reina,11500,https://ticketplus.cl/events/bierfest-oktober-2026
